Date,Region_ko,signal_type,signal_name,Natural_growth_prev,Natural_growth,Natural_growth_change,Net_migration_prev,Net_migration,Net_migration_change,Natural_growth_z,Net_migration_z,Natural_growth_change_z,Net_migration_change_z,Signal_score,reason,rank_in_type,severity
2003-09-01,경기도,migration_drop,순이동 급감,6259.0,6943.0,684.0,26307.0,15765.0,-10542.0,0.852993784206833,3.525605486922988,1.1701544704302278,-3.1984070757773995,3.198,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,37,MEDIUM
2009-07-01,서울특별시,migration_surge,순이동 급증,4627.0,4174.0,-453.0,-7344.0,-3374.0,3970.0,0.5541152025899314,-1.6705453280626166,-0.32723093043813223,3.1785490742096285,3.179,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,35,MEDIUM
2018-05-01,경기도,migration_surge,순이동 급증,3350.0,2623.0,-727.0,7106.0,13814.0,6708.0,1.921349629418188,3.097870407252773,-0.7304309280460466,3.1747536675350965,3.175,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,36,MEDIUM
2020-01-01,서울특별시,migration_surge,순이동 급증,1273.0,497.0,-776.0,-94.0,3946.0,4040.0,1.0103745545569254,1.4207554267495004,-0.23456278462686977,3.1738431645216507,3.174,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,37,MEDIUM
2017-01-01,서울특별시,migration_surge,순이동 급증,3556.0,2489.0,-1067.0,-6854.0,-2518.0,4336.0,0.6722816574991505,-1.102162277541114,-0.3209264760546458,3.167867685171694,3.168,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,38,MEDIUM
2015-11-01,경기도,migration_surge,순이동 급증,3973.0,3969.0,-4.0,1046.0,8553.0,7507.0,1.0568500445386984,2.094799852769491,-0.496647134859045,3.1635962152936803,3.164,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,39,MEDIUM
2001-04-01,서울특별시,migration_drop,순이동 급감,7578.0,6595.0,-983.0,-2489.0,-12831.0,-10342.0,0.5163266669288794,-1.9403158652700183,-0.29010121659789556,-3.1517694870072606,3.152,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,38,MEDIUM
2021-08-01,인천광역시,migration_reverse,순이동 방향 반전,4.0,-37.0,-41.0,-2381.0,944.0,3325.0,0.4009351161339098,0.21253411603267977,0.2324000973887254,2.935314687166393,3.148,전년 동월과 비교해 순유입·순유출 방향이 반대로 바뀌었고 변화 강도도 크게 나타남,22,MEDIUM
2006-04-01,경기도,migration_drop,순이동 급감,5515.0,5846.0,331.0,14463.0,10995.0,-3468.0,0.894633353104605,3.384439784951871,0.2759240498354509,-3.1464482798756666,3.146,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,39,MEDIUM
2015-12-01,경기도,migration_surge,순이동 급증,3841.0,3811.0,-30.0,4738.0,12842.0,8104.0,1.3413766804180465,2.282012443431784,-0.4501973471248066,3.143858598206855,3.144,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,40,MEDIUM
2015-08-01,서울특별시,migration_drop,순이동 급감,3910.0,3454.0,-456.0,-5663.0,-12911.0,-7248.0,0.5833964308340656,-3.0836450523646537,-0.5742979802147762,-3.1378864613885016,3.138,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,40,MEDIUM
2002-07-01,전라남도,migration_surge,순이동 급증,290.0,170.0,-120.0,-11605.0,-5392.0,6213.0,-0.45428017408832644,-0.8347882727639032,0.2279116000198253,3.1359250925649644,3.136,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,41,MEDIUM
2015-06-01,서울특별시,migration_drop,순이동 급감,3203.0,3453.0,250.0,-8395.0,-14378.0,-5983.0,0.5493327408027435,-3.5165543344490424,1.2141699126906471,-3.131432822552673,3.131,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,41,MEDIUM
2008-01-01,경기도,migration_drop,순이동 급감,7072.0,8135.0,1063.0,11287.0,7105.0,-4182.0,0.8580579342256975,2.9084013458708653,0.6454498545869276,-3.1277784249351157,3.128,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,42,MEDIUM
2014-10-01,경상북도,migration_reverse,순이동 방향 반전,150.0,90.0,-60.0,379.0,-3853.0,-4232.0,-0.43242050187492104,-1.294023409819036,-0.7023551701037302,-1.8329092104162847,3.127,전년 동월과 비교해 순유입·순유출 방향이 반대로 바뀌었고 변화 강도도 크게 나타남,23,MEDIUM
2009-02-01,서울특별시,migration_surge,순이동 급증,4945.0,4106.0,-839.0,2244.0,7663.0,5419.0,0.486697725561136,2.798436715138923,-1.8741431050541848,3.123008957822547,3.123,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,42,MEDIUM
2021-01-01,서울특별시,migration_drop,순이동 급감,497.0,296.0,-201.0,3946.0,-10440.0,-14386.0,0.7606799453386753,-1.7959202406502384,-0.8921498808615668,-3.122264547451867,3.122,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,43,MEDIUM
2005-12-01,서울특별시,migration_surge,순이동 급증,4156.0,3404.0,-752.0,-12977.0,-7612.0,5365.0,0.73629615915455,-1.259459523924138,-0.5315820826549869,3.1219100287176995,3.122,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,43,MEDIUM
2001-08-01,경기도,migration_surge,순이동 급증,8143.0,6719.0,-1424.0,10572.0,23136.0,12564.0,0.6542072041431031,3.521221637122577,-0.45138276389928683,3.1026670004440837,3.103,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,44,MEDIUM
2021-11-01,서울특별시,social_double_decline,자연감소 ↓ + 순이동 ↓,-343.0,-977.0,-634.0,-9486.0,-10554.0,-1068.0,-0.014851197510944861,-3.0828516906254824,-0.43756198031999205,-0.9983630789943218,3.098,자연감소와 순유출이 동시에 강하게 나타난 지역,1,MEDIUM
2019-12-01,서울특별시,migration_surge,순이동 급증,-13.0,-236.0,-223.0,-9604.0,-3986.0,5618.0,0.293983316980004,-1.278655806478557,-0.07194012476947877,3.096150942895071,3.096,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,45,MEDIUM
2010-05-01,서울특별시,migration_drop,순이동 급감,3794.0,4115.0,321.0,-2341.0,-11823.0,-9482.0,0.597665593300924,-2.6678948968024017,0.7639512012402566,-3.0937600906686638,3.094,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,44,MEDIUM
2008-07-01,서울특별시,migration_drop,순이동 급감,4983.0,4627.0,-356.0,-3406.0,-7344.0,-3938.0,0.5274829890970365,-2.4268768596626464,-0.6230987503006957,-3.0923364367358297,3.092,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,45,MEDIUM
2017-05-01,서울특별시,migration_surge,순이동 급증,2694.0,1793.0,-901.0,-11958.0,-6590.0,5368.0,0.6285737178610744,-2.3401619928168698,-0.3522877592714404,3.0887436565346396,3.089,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,46,MEDIUM
2011-07-01,경기도,migration_drop,순이동 급감,5783.0,5968.0,185.0,9894.0,6328.0,-3566.0,0.883441546461176,2.16662737304387,0.03953270125510198,-3.0874720692459845,3.087,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,46,MEDIUM
2002-03-01,경기도,migration_surge,순이동 급증,8765.0,7640.0,-1125.0,21733.0,27812.0,6079.0,0.7080737386668828,3.5731816584382177,-0.31975079258268885,3.0846580510445896,3.085,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,47,MEDIUM
2002-05-01,경상남도,migration_reverse,순이동 방향 반전,1365.0,999.0,-366.0,-507.0,3443.0,3950.0,-0.2945035149870785,0.39518991752773025,0.1790705251221342,2.6839705400319787,3.079,전년 동월과 비교해 순유입·순유출 방향이 반대로 바뀌었고 변화 강도도 크게 나타남,24,MEDIUM
2012-07-01,부산광역시,migration_surge,순이동 급증,686.0,856.0,170.0,-2912.0,-744.0,2168.0,-0.28542341926152676,-0.26839624661532846,-0.07501983957171468,3.0472705935712363,3.047,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,48,MEDIUM
2018-11-01,서울특별시,migration_surge,순이동 급증,1393.0,915.0,-478.0,-14687.0,-11335.0,3352.0,1.2809940477480843,-2.589757990576976,-0.8041065899693987,3.0368907831624985,3.037,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,49,MEDIUM
2018-01-01,경기도,migration_surge,순이동 급증,3817.0,2635.0,-1182.0,8145.0,14107.0,5962.0,3.1966076263953713,3.40004407380019,-0.1394348492062449,3.0200218998682575,3.02,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,50,MEDIUM
2001-05-01,서울특별시,migration_drop,순이동 급감,7753.0,6422.0,-1331.0,-3603.0,-15773.0,-12170.0,0.5255568983997416,-2.0285818949538035,-0.40636566378440964,-3.01439973255575,3.014,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,47,MEDIUM
2006-05-01,경기도,migration_drop,순이동 급감,5338.0,6045.0,707.0,14215.0,10254.0,-3961.0,0.940760655039498,3.3962710859209246,0.7115892588380034,-3.0128774917222794,3.013,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,48,MEDIUM
2018-10-01,경기도,migration_surge,순이동 급증,2452.0,2316.0,-136.0,10472.0,14880.0,4408.0,2.8730234912143797,3.260829854150222,0.1486779187420708,3.009824560716297,3.01,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,51,MEDIUM
2017-08-01,서울특별시,migration_surge,순이동 급증,2598.0,2029.0,-569.0,-14671.0,-8991.0,5680.0,0.6602561072137353,-2.4923490156066173,-0.1340742716945872,3.00583435053,3.006,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,52,MEDIUM
2015-01-01,세종특별자치시,migration_surge,순이동 급증,24.0,130.0,106.0,1635.0,5519.0,3884.0,-0.4308381096107423,2.7712365057346906,0.9851746129568391,2.994568740860011,2.995,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,54,MEDIUM
2001-09-01,경기도,migration_surge,순이동 급증,8485.0,7116.0,-1369.0,10795.0,22378.0,11583.0,0.6333887008559171,3.415079440962169,-0.423352176271973,2.995416666295986,2.995,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,53,MEDIUM
2004-09-01,경기도,migration_drop,순이동 급감,6943.0,6472.0,-471.0,15765.0,9670.0,-6095.0,0.8455987039237032,3.258985958267284,-0.888592618285129,-2.9853482980964494,2.985,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,49,MEDIUM
2021-12-01,서울특별시,social_double_decline,자연감소 ↓ + 순이동 ↓,-577.0,-2331.0,-1754.0,-11134.0,-9229.0,1905.0,-0.22191268216026067,-2.740829935651222,-0.5630898785139345,1.429577749669758,2.963,자연감소와 순유출이 동시에 강하게 나타난 지역,2,MEDIUM
2021-10-01,경기도,migration_drop,순이동 급감,920.0,274.0,-646.0,10985.0,6525.0,-4460.0,0.6550533112632141,2.15364051470368,-0.6684829605423617,-2.9584436179766245,2.958,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,50,MEDIUM
2019-07-01,서울특별시,migration_surge,순이동 급증,1207.0,1065.0,-142.0,-9401.0,-7077.0,2324.0,1.0632852767465024,-1.780142051355545,-0.05686534225520687,2.95077837628793,2.951,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,55,MEDIUM
2010-03-01,서울특별시,migration_drop,순이동 급감,4579.0,5011.0,432.0,-2366.0,-12306.0,-9940.0,0.5740049635841917,-2.327484093655865,1.9723406835350785,-2.950800562726028,2.951,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,51,MEDIUM
2002-11-01,전북특별자치도,migration_drop,순이동 급감,523.0,146.0,-377.0,1790.0,-2955.0,-4745.0,-0.4388120926427767,-0.42449425537696156,0.2562713852347913,-2.9449482123195674,2.945,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,52,MEDIUM
2011-08-01,인천광역시,migration_reverse,순이동 방향 반전,1177.0,1231.0,54.0,-30.0,2888.0,2918.0,-0.21011551817478277,0.8911598827906335,-0.12550264057856406,2.05303760791851,2.944,전년 동월과 비교해 순유입·순유출 방향이 반대로 바뀌었고 변화 강도도 크게 나타남,25,MEDIUM
2019-03-01,서울특별시,migration_surge,순이동 급증,1511.0,1099.0,-412.0,-7978.0,-1650.0,6328.0,1.1086478820115835,-0.6409875413519281,-0.18730293304204523,2.9431926305134986,2.943,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,56,MEDIUM
2017-07-01,경기도,migration_drop,순이동 급감,4641.0,3353.0,-1288.0,13224.0,8009.0,-5215.0,1.4065913296888515,2.6692998637712306,-0.698627638756941,-2.9415860779008356,2.942,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,53,MEDIUM
2016-04-01,세종특별자치시,migration_drop,순이동 급감,142.0,200.0,58.0,3617.0,1814.0,-1803.0,-0.3923513718824052,0.5518675862715965,0.5703215992667742,-2.93689270534231,2.937,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,54,MEDIUM
2019-11-01,서울특별시,migration_surge,순이동 급증,915.0,384.0,-531.0,-11335.0,-4708.0,6627.0,0.9398890670699419,-2.033430457273988,-0.3474610571077392,2.935620893101267,2.936,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,57,MEDIUM
2021-08-01,인천광역시,migration_surge,순이동 급증,4.0,-37.0,-41.0,-2381.0,944.0,3325.0,0.4009351161339098,0.21253411603267977,0.2324000973887254,2.935314687166393,2.935,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,58,MEDIUM
2020-09-01,서울특별시,migration_drop,순이동 급감,730.0,399.0,-331.0,-5466.0,-10044.0,-4578.0,0.8759151252503597,-2.243931790108531,-0.5593081805815018,-2.9337289723409996,2.934,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,55,MEDIUM
2008-06-01,서울특별시,migration_drop,순이동 급감,4626.0,4292.0,-334.0,-6072.0,-9643.0,-3571.0,0.5966297285801755,-2.7135188406880153,-0.30777410406419586,-2.931092338096048,2.931,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,56,MEDIUM
2010-12-01,경기도,migration_drop,순이동 급감,4523.0,5117.0,594.0,17382.0,13190.0,-4192.0,1.159113069727632,2.874669382746106,2.2529816143543067,-2.928918707717576,2.929,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,57,MEDIUM
2021-11-01,경기도,migration_drop,순이동 급감,409.0,-255.0,-664.0,11700.0,8569.0,-3131.0,0.3584682664198864,2.5030278697147774,-0.48098845879321306,-2.9268490639805442,2.927,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,58,MEDIUM
2020-11-01,서울특별시,migration_drop,순이동 급감,384.0,-343.0,-727.0,-4708.0,-9486.0,-4778.0,0.21342253119492613,-2.489531153820857,-0.3339697360495982,-2.9196121828760098,2.92,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,59,MEDIUM
2004-04-01,경기도,migration_drop,순이동 급감,6999.0,6412.0,-587.0,20050.0,14357.0,-5693.0,0.8525642698248997,3.5815090014267144,-0.2576318560154524,-2.913119892737163,2.913,전년 동월 대비 순이동 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,60,MEDIUM
2012-10-01,경기도,migration_surge,순이동 급증,5783.0,6481.0,698.0,3350.0,5572.0,2222.0,0.9653199910774195,1.7173284904577932,0.6867539001842136,2.9078729737624727,2.908,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,59,MEDIUM
2018-02-01,경기도,migration_surge,순이동 급증,3579.0,2224.0,-1355.0,8902.0,15542.0,6640.0,2.2780206095126787,3.4567438470314205,-0.6750330636340257,2.9018504236870393,2.902,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,60,MEDIUM
2016-06-01,부산광역시,migration_reverse,순이동 방향 반전,553.0,302.0,-251.0,1168.0,-2113.0,-3281.0,-0.35090178498401076,-0.5347904754008566,0.07207122331317693,-2.366814128965745,2.902,전년 동월과 비교해 순유입·순유출 방향이 반대로 바뀌었고 변화 강도도 크게 나타남,26,MEDIUM
2006-02-01,서울특별시,migration_surge,순이동 급증,4514.0,4819.0,305.0,3057.0,7510.0,4453.0,0.5899117379485238,2.0069146989619187,0.2832191346380604,2.8983674319845236,2.898,전년 동월 대비 순이동 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,61,MEDIUM
