Date,Region_ko,Birth,Birth_rate,Death,Death_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate,Net_migration
2007-11-01,제주특별자치도,499.0,10.85,257.0,5.6,335.0,7.3,242.0,5.3,-155.0
2007-12-01,제주특별자치도,502.0,10.57,253.0,5.3,361.0,7.6,249.0,5.2,-611.0
2008-01-01,제주특별자치도,543.0,11.47,254.0,5.4,315.0,6.7,289.0,6.1,-797.0
2008-02-01,제주특별자치도,465.0,10.5,268.0,6.1,295.0,6.7,197.0,4.4,-231.0
2008-03-01,제주특별자치도,503.0,10.62,253.0,5.3,324.0,6.8,250.0,5.3,27.0
2008-04-01,제주특별자치도,414.0,9.03,210.0,4.6,309.0,6.7,204.0,4.5,-104.0
2008-05-01,제주특별자치도,425.0,8.97,232.0,4.9,322.0,6.8,193.0,4.1,-76.0
2008-06-01,제주특별자치도,414.0,9.03,201.0,4.4,273.0,6.0,213.0,4.6,44.0
2008-07-01,제주특별자치도,477.0,10.06,214.0,4.5,285.0,6.0,263.0,5.5,157.0
2008-08-01,제주특별자치도,437.0,9.21,200.0,4.2,239.0,5.0,237.0,5.0,-194.0
2008-09-01,제주특별자치도,514.0,11.19,225.0,4.9,200.0,4.4,289.0,6.3,-248.0
2008-10-01,제주특별자치도,498.0,10.49,234.0,4.9,265.0,5.6,264.0,5.6,-347.0
2008-11-01,제주특별자치도,457.0,9.95,262.0,5.7,261.0,5.7,195.0,4.2,-150.0
2008-12-01,제주특별자치도,446.0,9.39,260.0,5.5,357.0,7.5,186.0,3.9,-317.0
2009-01-01,제주특별자치도,520.0,10.92,261.0,5.5,283.0,5.9,259.0,5.4,-209.0
2009-02-01,제주특별자치도,400.0,9.3,214.0,5.0,289.0,6.7,186.0,4.3,-420.0
2009-03-01,제주특별자치도,545.0,11.44,230.0,4.8,293.0,6.2,315.0,6.6,8.0
2009-04-01,제주특별자치도,445.0,9.65,254.0,5.5,300.0,6.5,191.0,4.1,-10.0
2009-05-01,제주특별자치도,419.0,8.79,268.0,5.6,310.0,6.5,151.0,3.2,158.0
2009-06-01,제주특별자치도,439.0,9.51,204.0,4.4,278.0,6.0,235.0,5.1,173.0
2009-07-01,제주특별자치도,430.0,9.01,225.0,4.7,231.0,4.8,205.0,4.3,184.0
2009-08-01,제주특별자치도,432.0,9.05,246.0,5.2,218.0,4.6,186.0,3.9,-4.0
2009-09-01,제주특별자치도,409.0,8.85,213.0,4.6,209.0,4.5,196.0,4.2,-277.0
2009-10-01,제주특별자치도,477.0,9.98,211.0,4.4,230.0,4.8,266.0,5.6,-154.0
2009-11-01,제주특별자치도,455.0,9.84,269.0,5.8,306.0,6.6,186.0,4.0,-79.0
2009-12-01,제주특별자치도,462.0,9.67,228.0,4.8,332.0,6.9,234.0,4.9,-385.0
2010-01-01,제주특별자치도,511.0,10.69,251.0,5.3,317.0,6.6,260.0,5.4,-286.0
2010-02-01,제주특별자치도,420.0,9.73,247.0,5.7,293.0,6.8,173.0,4.0,25.0
2010-03-01,제주특별자치도,507.0,10.6,266.0,5.6,278.0,5.8,241.0,5.0,-109.0
2010-04-01,제주특별자치도,451.0,9.74,258.0,5.6,319.0,6.9,193.0,4.2,171.0
2010-05-01,제주특별자치도,444.0,9.27,265.0,5.5,334.0,7.0,179.0,3.7,289.0
2010-06-01,제주특별자치도,423.0,9.12,243.0,5.2,330.0,7.1,180.0,3.9,78.0
2010-07-01,제주특별자치도,445.0,9.28,253.0,5.3,280.0,5.8,192.0,4.0,150.0
2010-08-01,제주특별자치도,482.0,10.04,261.0,5.4,249.0,5.2,221.0,4.6,124.0
2010-09-01,제주특별자치도,509.0,10.95,226.0,4.9,197.0,4.2,283.0,6.1,-10.0
2010-10-01,제주특별자치도,516.0,10.75,238.0,5.0,240.0,5.0,278.0,5.8,-37.0
2010-11-01,제주특별자치도,495.0,10.65,262.0,5.6,328.0,7.1,233.0,5.0,152.0
2010-12-01,제주특별자치도,454.0,9.45,247.0,5.1,350.0,7.3,207.0,4.3,-110.0
2011-01-01,제주특별자치도,549.0,11.43,277.0,5.8,341.0,7.1,272.0,5.7,-40.0
2011-02-01,제주특별자치도,446.0,10.27,246.0,5.7,303.0,7.0,200.0,4.6,218.0
2011-03-01,제주특별자치도,512.0,10.64,250.0,5.2,354.0,7.4,262.0,5.4,299.0
2011-04-01,제주특별자치도,491.0,10.53,260.0,5.6,274.0,5.9,231.0,5.0,221.0
2011-05-01,제주특별자치도,495.0,10.26,248.0,5.1,304.0,6.3,247.0,5.1,303.0
2011-06-01,제주특별자치도,386.0,8.26,220.0,4.7,341.0,7.3,166.0,3.6,75.0
2011-07-01,제주특별자치도,486.0,10.06,245.0,5.1,223.0,4.6,241.0,5.0,297.0
2011-08-01,제주특별자치도,437.0,9.04,252.0,5.2,274.0,5.7,185.0,3.8,327.0
2011-09-01,제주특별자치도,450.0,9.61,261.0,5.6,202.0,4.3,189.0,4.0,230.0
2011-10-01,제주특별자치도,434.0,8.96,245.0,5.1,261.0,5.4,189.0,3.9,252.0
2011-11-01,제주특별자치도,464.0,9.89,261.0,5.6,320.0,6.8,203.0,4.3,173.0
2011-12-01,제주특별자치도,478.0,9.86,256.0,5.3,385.0,7.9,222.0,4.6,-12.0
2012-01-01,제주특별자치도,526.0,10.87,298.0,6.2,327.0,6.8,228.0,4.7,135.0
2012-02-01,제주특별자치도,525.0,11.59,306.0,6.8,321.0,7.1,219.0,4.8,353.0
2012-03-01,제주특별자치도,549.0,11.32,329.0,6.8,392.0,8.1,220.0,4.5,528.0
2012-04-01,제주특별자치도,509.0,10.84,260.0,5.5,327.0,7.0,249.0,5.3,420.0
2012-05-01,제주특별자치도,533.0,10.97,254.0,5.2,298.0,6.1,279.0,5.7,547.0
2012-06-01,제주특별자치도,434.0,9.21,235.0,5.0,262.0,5.6,199.0,4.2,384.0
2012-07-01,제주특별자치도,476.0,9.77,240.0,4.9,248.0,5.1,236.0,4.8,682.0
2012-08-01,제주특별자치도,483.0,9.9,256.0,5.2,228.0,4.7,227.0,4.7,368.0
2012-09-01,제주특별자치도,497.0,10.51,284.0,6.0,189.0,4.0,213.0,4.5,452.0
2012-10-01,제주특별자치도,497.0,10.16,258.0,5.3,244.0,5.0,239.0,4.9,443.0
2012-11-01,제주특별자치도,486.0,10.26,238.0,5.0,325.0,6.9,248.0,5.2,349.0
2012-12-01,제주특별자치도,477.0,9.73,280.0,5.7,321.0,6.5,197.0,4.0,215.0
2013-01-01,제주특별자치도,527.0,10.71,311.0,6.3,344.0,7.0,216.0,4.4,106.0
2013-02-01,제주특별자치도,424.0,9.53,299.0,6.7,295.0,6.6,125.0,2.8,923.0
2013-03-01,제주특별자치도,457.0,9.26,321.0,6.5,303.0,6.1,136.0,2.8,835.0
2013-04-01,제주특별자치도,443.0,9.26,284.0,5.9,308.0,6.4,159.0,3.3,820.0
2013-05-01,제주특별자치도,404.0,8.16,282.0,5.7,369.0,7.5,122.0,2.5,716.0
2013-06-01,제주특별자치도,404.0,8.42,236.0,4.9,259.0,5.4,168.0,3.5,455.0
2013-07-01,제주특별자치도,445.0,8.96,252.0,5.1,318.0,6.4,193.0,3.9,795.0
2013-08-01,제주특별자치도,438.0,8.81,248.0,5.0,219.0,4.4,190.0,3.8,608.0
2013-09-01,제주특별자치도,497.0,10.31,244.0,5.1,205.0,4.3,253.0,5.2,637.0
2013-10-01,제주특별자치도,454.0,9.1,272.0,5.5,348.0,7.0,182.0,3.6,598.0
2013-11-01,제주특별자치도,446.0,9.23,253.0,5.2,295.0,6.1,193.0,4.0,658.0
2013-12-01,제주특별자치도,389.0,7.78,315.0,6.3,375.0,7.5,74.0,1.5,672.0
2014-01-01,제주특별자치도,529.0,10.56,302.0,6.0,326.0,6.5,227.0,4.5,600.0
2014-02-01,제주특별자치도,475.0,10.48,311.0,6.9,332.0,7.3,164.0,3.6,1091.0
2014-03-01,제주특별자치도,477.0,9.49,288.0,5.7,326.0,6.5,189.0,3.8,843.0
2014-04-01,제주특별자치도,481.0,9.87,274.0,5.6,272.0,5.6,207.0,4.2,863.0
2014-05-01,제주특별자치도,434.0,8.6,247.0,4.9,335.0,6.6,187.0,3.7,884.0
2014-06-01,제주특별자치도,444.0,9.08,249.0,5.1,302.0,6.2,195.0,4.0,952.0
2014-07-01,제주특별자치도,438.0,8.65,236.0,4.7,285.0,5.6,202.0,4.0,981.0
2014-08-01,제주특별자치도,488.0,9.62,281.0,5.5,253.0,5.0,207.0,4.1,828.0
2014-09-01,제주특별자치도,478.0,9.71,240.0,4.9,242.0,4.9,238.0,4.8,814.0
2014-10-01,제주특별자치도,494.0,9.7,278.0,5.5,326.0,6.4,216.0,4.2,951.0
2014-11-01,제주특별자치도,382.0,7.73,290.0,5.9,261.0,5.3,92.0,1.9,1149.0
2014-12-01,제주특별자치도,406.0,7.94,304.0,5.9,333.0,6.5,102.0,2.0,1156.0
2015-01-01,제주특별자치도,532.0,10.38,336.0,6.6,368.0,7.2,196.0,3.8,752.0
2015-02-01,제주특별자치도,463.0,9.98,297.0,6.4,244.0,5.3,166.0,3.6,1086.0
2015-03-01,제주특별자치도,509.0,9.89,330.0,6.4,359.0,7.0,179.0,3.5,1196.0
2015-04-01,제주특별자치도,466.0,9.34,297.0,6.0,303.0,6.1,169.0,3.4,1266.0
2015-05-01,제주특별자치도,416.0,8.05,259.0,5.0,311.0,6.0,157.0,3.0,1099.0
2015-06-01,제주특별자치도,477.0,9.51,245.0,4.9,362.0,7.2,232.0,4.6,1150.0
2015-07-01,제주특별자치도,473.0,9.11,262.0,5.0,278.0,5.4,211.0,4.1,1534.0
2015-08-01,제주특별자치도,454.0,8.72,232.0,4.5,267.0,5.1,222.0,4.3,1179.0
2015-09-01,제주특별자치도,426.0,8.43,254.0,5.0,235.0,4.7,172.0,3.4,1335.0
2015-10-01,제주특별자치도,524.0,10.01,283.0,5.4,287.0,5.5,241.0,4.6,1370.0
2015-11-01,제주특별자치도,448.0,8.82,257.0,5.1,322.0,6.3,191.0,3.8,1059.0
2015-12-01,제주특별자치도,412.0,7.84,287.0,5.5,340.0,6.5,125.0,2.4,1231.0
2016-01-01,제주특별자치도,522.0,9.94,310.0,5.9,292.0,5.6,212.0,4.0,856.0
2016-02-01,제주특별자치도,472.0,9.58,318.0,6.5,300.0,6.1,154.0,3.1,1738.0
2016-03-01,제주특별자치도,517.0,9.79,368.0,7.0,362.0,6.9,149.0,2.8,1589.0
2016-04-01,제주특별자치도,471.0,9.19,269.0,5.2,363.0,7.1,202.0,3.9,1609.0
2016-05-01,제주특별자치도,490.0,9.23,263.0,5.0,387.0,7.3,227.0,4.3,1458.0
2016-06-01,제주특별자치도,410.0,7.96,271.0,5.3,318.0,6.2,139.0,2.7,1197.0
2016-07-01,제주특별자치도,448.0,8.4,277.0,5.2,255.0,4.8,171.0,3.2,1329.0
2016-08-01,제주특별자치도,491.0,9.18,284.0,5.3,281.0,5.3,207.0,3.9,1127.0
2016-09-01,제주특별자치도,450.0,8.68,280.0,5.4,215.0,4.1,170.0,3.3,849.0
